model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,130,70,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,196,4,0.0051,1.0051,0.0,1.0,0.9949
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,5,195,0.0359,0.9641,0.0236,0.9641,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,57,143,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,197,3,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,194,6,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,188,12,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,116,84,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,199,1,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,107,93,0.0444,0.9552,0.0459,0.9462,0.9907
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,116,84,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,192,8,0.0052,1.0052,0.0076,1.0,0.9948
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,89,111,0.0068,0.9931,0.0222,0.982,0.9888
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,193,7,0.0052,1.0052,0.0,1.0,0.9948
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,190,10,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,7,193,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,199,1,0.005,1.0051,0.0069,1.0,0.995
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,98,102,0.0094,0.9905,0.012,0.9804,0.9898
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,199,1,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,6,194,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_LowBias_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,123,77,0.0486,1.5974,0.1923,0.1299,0.0813
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,53,147,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,161,39,0.2572,11.3526,0.2613,0.2821,0.0248
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,163,37,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,135,65,0.3168,9.5538,0.3469,0.3538,0.037
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,153,47,0.1211,19.5319,0.1319,0.1277,0.0065
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,162,38,0.0962,2.5579,0.1935,0.1579,0.0617
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,40,160,0.3438,1.55,0.3501,0.9688,0.625
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,48,152,0.0395,inf,0.0286,0.0395,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,155,45,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,173,27,0.0116,0.0,0.0,0.0,0.0116
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,27,173,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,153,47,0.4667,4.1045,0.3375,0.617,0.1503
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,39,161,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,173,27,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,27,173,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,160,40,0.3188,4.9231,0.426,0.4,0.0812
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,175,25,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,68,132,0.3574,0.216,0.2553,0.0985,0.4559
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,99,101,0.0099,inf,0.0,0.0099,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,32,168,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,159,41,0.0503,0.0,0.0,0.0,0.0503
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,159,41,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,40,160,0.7188,0.1544,0.5244,0.1312,0.85
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,26,174,0.0981,0.1494,0.1012,0.0172,0.1154
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,173,27,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,156,44,0.1463,12.4091,0.1892,0.1591,0.0128
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,169,31,0.4096,4.8459,0.3776,0.5161,0.1065
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,26,174,0.0115,0.9885,0.0129,0.9885,1.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,44,156,0.0192,inf,0.0,0.0192,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,153,47,0.0295,0.9701,0.0289,0.9574,0.9869
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,32,168,0.006,inf,0.0,0.006,0.0
SRCVAE,HR_N1000_MedBias_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,178,22,0.7906,11.8252,0.7978,0.8636,0.073
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,8,192,0.0052,inf,0.0,0.0052,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,182,18,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,15,185,0.0486,0.9514,0.0482,0.9514,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,98,102,0.0584,6.7255,0.0172,0.0686,0.0102
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,194,6,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,95,105,0.0667,inf,0.12,0.0667,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,157,43,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,84,116,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,199,1,0.005,1.0051,0.0055,1.0,0.995
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,196,4,0.0051,0.0,0.0,0.0,0.0051
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,198,2,0.0051,1.0051,0.0056,1.0,0.9949
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,83,117,0.0913,0.1576,0.1778,0.0171,0.1084
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,192,8,0.0052,1.0052,0.0058,1.0,0.9948
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,5,195,0.1385,0.6538,0.15,0.2615,0.4
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,188,12,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,192,8,0.099,4.8,0.125,0.125,0.026
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,15,185,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,66,134,0.0986,0.0704,0.1395,0.0075,0.1061
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,197,3,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,100,100,0.01,inf,0.0,0.01,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,194,6,0.3024,10.7778,0.3021,0.3333,0.0309
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,9,191,0.0105,inf,0.0,0.0105,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,7,193,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,95,105,0.0787,0.377,0.1961,0.0476,0.1263
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,16,184,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,115,85,0.0113,0.6765,0.0545,0.0235,0.0348
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,188,12,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,104,96,0.0288,0.0,0.0,0.0,0.0288
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,93,107,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,186,14,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,5,195,0.1897,0.0513,0.2,0.0103,0.2
SRCVAE,HR_N1000_MedBias_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,171,29,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,37,163,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,47,153,0.0131,inf,0.0,0.0131,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,36,164,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,47,153,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,133,67,0.0075,0.0,0.0,0.0,0.0075
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,162,38,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,182,18,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,41,159,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,151,49,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,31,169,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,41,159,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,26,174,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,35,165,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,32,168,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,167,33,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,174,26,0.0057,0.0,0.0,0.0,0.0057
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,30,170,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,64,136,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,45,155,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,169,31,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,148,52,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,176,24,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,176,24,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,28,172,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,166,34,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,158,42,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,165,35,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,169,31,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,88,112,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,101,99,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,88,112,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,113,87,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,98,102,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,12,188,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,130,70,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,194,6,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,100,100,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,92,108,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,126,74,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,194,6,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,81,119,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,188,12,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,138,62,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,199,1,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,89,111,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,116,84,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,101,99,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,84,116,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,149,51,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,191,9,0.0105,1.0106,0.006,1.0,0.9895
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,86,114,0.0065,1.0561,0.0,0.1228,0.1163
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,7,193,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,95,105,0.0,inf,0.0,0.0,0.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,130,70,0.0154,0.0,0.0,0.0,0.0154
SRCVAE,HR_N1000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,199,1,0.0,1.0,0.0,1.0,1.0
