model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.761,0.7544,0.758,0.9807,0.8551,0.0274,0.9717000126838684,0.0121,0.9419,0.9693
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7618,0.7571,0.7785,0.938,0.8509,0.0819,1.0946999788284302,0.0438,0.9466,0.8648
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7248,0.9203,0.9212,0.9989,0.9585,0.0008,1.0008000135421753,0.0007,0.9991,0.9983
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7692,0.7691,0.776,0.9689,0.8618,0.0239,0.9745000004768372,0.0088,0.9157,0.9397
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7671,0.7654,0.7736,0.9675,0.8597,0.0515,1.056399941444397,0.025,0.9651,0.9136
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.734,0.9183,0.9201,0.9978,0.9574,0.0011,0.9988999962806702,0.0014,0.9971,0.9982
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7608,0.7623,0.773,0.9632,0.8577,0.0316,0.9664999842643738,0.0175,0.9107,0.9423
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7635,0.7647,0.782,0.9477,0.8569,0.0763,1.086899995803833,0.0459,0.9547,0.8784
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7299,0.9167,0.9167,1.0,0.9565,0.0002,1.0002000331878662,0.0,1.0,0.9998
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7592,0.7682,0.7848,0.9513,0.8601,0.0241,0.973800003528595,0.0111,0.8954,0.9195
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7599,0.7663,0.7823,0.9531,0.8593,0.0721,1.080899953842163,0.039,0.9629,0.8908
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7166,0.9198,0.9198,1.0,0.9582,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7782,0.77,0.7786,0.966,0.8622,0.0182,0.9804999828338624,0.0049,0.9152,0.9334
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7801,0.765,0.767,0.9833,0.8618,0.0179,1.0188000202178955,0.0042,0.9678,0.9499
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7126,0.9227,0.9227,1.0,0.9598,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7691,0.7611,0.7703,0.9673,0.8576,0.0084,0.99099999666214,0.0008,0.9298,0.9382
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed700_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7623,0.7567,0.7939,0.9087,0.8475,0.0481,1.0575000047683716,0.0186,0.885,0.8368
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.6887,0.9124,0.9133,0.9989,0.9542,0.0007,0.9993000030517578,0.0002,0.9982,0.9989
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7656,0.7592,0.7699,0.9631,0.8557,0.0383,0.959500014781952,0.0194,0.9083,0.9466
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.7682,0.7494,0.7519,0.9882,0.854,0.0279,1.0289000272750854,0.0152,0.994,0.9661
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7001,0.9186,0.9186,1.0,0.9575,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,WealthDom,2.5,BIASED_ALL,2,6,4,10000,0.7653,0.7648,0.7711,0.9711,0.8596,0.0291,0.9693999886512756,0.0059,0.9194,0.9484
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,WealthDom,2.5,BIASED_FAIRNESS,1,6,0,10000,0.766,0.7632,0.7675,0.9765,0.8595,0.0433,1.0464999675750732,0.0216,0.9741,0.9308
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,WealthDom,2.5,FAIR_ALL,2,6,4,10000,0.7287,0.9169,0.9182,0.9984,0.9566,0.0002,0.9998000264167786,0.0002,0.9978,0.998
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9391,0.92,0.6923,0.4286,0.5294,0.0449,0.4814999997615814,0.0,0.0417,0.0865
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9221,0.91,0.7143,0.2381,0.3571,0.0986,inf,0.3125,0.0986,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7943,0.91,0.9146,0.9945,0.9529,0.0093,0.9907000064849854,0.0099,0.9907,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9178,0.94,0.7857,0.55,0.6471,0.1346,0.0,0.6111,0.0,0.1346
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9219,0.925,0.6923,0.45,0.5455,0.2203,inf,0.5625,0.2203,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7377,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9785,0.925,0.6875,0.5238,0.5946,0.0849,0.3138999938964844,0.2404,0.0388,0.1237
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9827,0.915,1.0,0.1905,0.32,0.069,inf,0.2222,0.069,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.8359,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9208,0.925,0.8182,0.4091,0.5455,0.0636,0.2506000101566314,0.1042,0.0213,0.0849
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9224,0.93,0.8333,0.4545,0.5882,0.1967,inf,0.5,0.1967,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7374,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9372,0.935,0.75,0.5714,0.6486,0.0832,0.3203000128269195,0.1333,0.0392,0.1224
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9226,0.915,0.6667,0.381,0.4848,0.1791,inf,0.5714,0.1791,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7473,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9273,0.9,0.5556,0.6522,0.6,0.1325,0.3075000047683716,0.2059,0.0588,0.1913
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9059,0.89,0.5714,0.1739,0.2667,0.1207,inf,0.25,0.1207,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6655,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.8935,0.905,0.56,0.6364,0.5957,0.1151,0.3382000029087066,0.3048,0.0588,0.1739
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8728,0.91,0.8333,0.2273,0.3571,0.0923,inf,0.2941,0.0923,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.8017,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9218,0.905,0.625,0.2381,0.3448,0.04,0.3332999944686889,0.3125,0.02,0.06
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9231,0.9,0.5556,0.2381,0.3333,0.1765,inf,0.2941,0.1765,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7007,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9142,0.915,0.5,0.0588,0.1053,0.0198,0.0,0.0714,0.0,0.0198
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9277,0.93,0.8,0.2353,0.3636,0.0607,9.559300422668455,0.2639,0.0678,0.0071
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6749,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9394,0.92,0.7,0.35,0.4667,0.0771,0.1180000007152557,0.4375,0.0103,0.0874
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9472,0.92,0.8333,0.25,0.3846,0.0875,13.867899894714355,0.3,0.0943,0.0068
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6819,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9088,0.9,0.5217,0.5714,0.5455,0.1166,0.3131999969482422,0.3273,0.0532,0.1698
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9183,0.92,0.6923,0.4286,0.5294,0.1772,24.923099517822266,0.2206,0.1846,0.0074
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5802,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9129,0.905,0.7778,0.2917,0.4242,0.0318,0.4803999960422516,0.0833,0.0294,0.0612
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8835,0.895,1.0,0.125,0.2222,0.0526,inf,0.2,0.0526,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7663,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9399,0.935,1.0,0.381,0.5517,0.0145,0.6902999877929688,0.0833,0.0323,0.0467
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.942,0.905,0.5385,0.6667,0.5957,0.2758,8.337300300598145,0.0875,0.3134,0.0376
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.758,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9614,0.93,0.6667,0.7826,0.72,0.13,0.3499999940395355,0.0079,0.07,0.2
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9639,0.945,1.0,0.5217,0.6857,0.1818,inf,0.6,0.1818,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6998,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9431,0.925,0.6316,0.6,0.6154,0.1525,0.067900002002716,0.7059,0.0111,0.1636
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9272,0.915,0.8,0.2,0.32,0.082,inf,0.2222,0.082,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6813,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9433,0.93,0.6364,0.7,0.6667,0.0956,0.3903000056743622,0.1333,0.0612,0.1569
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9386,0.925,0.7778,0.35,0.4828,0.0929,7.269199848175049,0.1667,0.1077,0.0148
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6902,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9005,0.925,0.7222,0.5652,0.6341,0.0818,0.3770000040531158,0.2923,0.0495,0.1313
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8735,0.91,0.6923,0.3913,0.5,0.1895,27.34429931640625,0.4603,0.1967,0.0072
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.5683,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.925,0.92,0.7,0.35,0.4667,0.0698,0.138600006699562,0.5,0.0112,0.0811
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9308,0.905,0.5217,0.6,0.5581,0.2928,9.490900039672852,0.1429,0.3273,0.0345
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7643,0.905,0.9095,0.9945,0.9501,0.0101,0.98989999294281,0.0112,0.9899,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9551,0.945,0.7391,0.7727,0.7556,0.0946,0.4203000068664551,0.0833,0.0686,0.1633
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9162,0.9,1.0,0.0909,0.1667,0.0364,inf,0.1176,0.0364,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.6967,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,HighBias,1.0,BIASED_ALL,2,6,4,1000,0.9456,0.93,0.8571,0.3158,0.4615,0.0194,1.7317999601364136,0.55,0.046,0.0265
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,HighBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9482,0.915,1.0,0.1053,0.1905,0.0385,inf,0.1538,0.0385,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,HighBias,1.0,FAIR_ALL,2,6,4,1000,0.7452,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8595,0.915,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0182
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8685,0.915,0.0,0.0,0.0,0.0339,inf,0.0,0.0339,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.8239,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8494,0.935,1.0,0.1333,0.2353,0.0008,0.9230999946594238,0.0556,0.0096,0.0104
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8335,0.93,0.6667,0.1333,0.2222,0.0577,inf,0.2222,0.0577,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6998,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9438,0.91,0.5,0.7222,0.5909,0.1298,0.324999988079071,0.4667,0.0625,0.1923
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9365,0.925,0.6154,0.4444,0.5161,0.2407,inf,0.5333,0.2407,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6218,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8645,0.95,1.0,0.3333,0.5,0.0051,0.8148000240325928,0.2273,0.0222,0.0273
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8551,0.94,1.0,0.2,0.3333,0.0462,inf,0.25,0.0462,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6159,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9701,0.955,0.7692,0.625,0.6897,0.0035,0.9473999738693236,0.3333,0.0632,0.0667
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9742,0.955,0.8182,0.5625,0.6667,0.1357,10.5,0.2364,0.15,0.0143
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6493,0.905,0.9095,0.9945,0.9501,0.0098,0.9901999831199646,0.0108,0.9902,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8529,0.925,1.0,0.1667,0.2857,0.0106,0.4803999960422516,0.039,0.0098,0.0204
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8391,0.925,1.0,0.1667,0.2857,0.0508,inf,0.25,0.0508,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6287,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8512,0.91,0.25,0.0625,0.1,0.0173,0.3835000097751617,0.0769,0.0108,0.028
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8471,0.91,0.3333,0.125,0.1818,0.1154,inf,0.2,0.1154,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7519,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9596,0.94,1.0,0.2,0.3333,0.0319,0.0,0.3333,0.0,0.0319
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9593,0.94,0.6154,0.5333,0.5714,0.1723,13.144100189208984,0.5,0.1864,0.0142
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.7677,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9151,0.94,0.5833,0.5,0.5385,0.0541,0.3684000074863434,0.5385,0.0316,0.0857
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9086,0.94,0.75,0.2143,0.3333,0.0521,8.764699935913086,0.3333,0.0588,0.0067
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6403,0.91,0.9146,0.9945,0.9529,0.0099,1.0099999904632568,0.0106,1.0,0.9901
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9215,0.945,0.8571,0.375,0.5217,0.046,0.1879000067710876,0.3333,0.0106,0.0566
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9202,0.935,0.8,0.25,0.381,0.0746,inf,0.3333,0.0746,0.0
