model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed200_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.7729,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed300_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9962,0.985,1.0,0.25,0.4,0.0185,inf,0.5,0.0185,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed300_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9962,0.985,1.0,0.25,0.4,0.0185,inf,0.5,0.0185,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed300_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.5767,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed400_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9847,0.98,0.5,0.25,0.3333,0.0121,2.7736,0.5,0.0189,0.0068
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed400_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9847,0.98,0.5,0.25,0.3333,0.0121,2.7736,0.5,0.0189,0.0068
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed400_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.6478,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed500_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9846,0.97,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0071
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed500_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9846,0.97,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0071
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed500_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.72,0.88,0.8844,0.9944,0.9362,0.0077,1.0078,0.0088,1.0,0.9923
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed600_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9914,0.98,1.0,0.3333,0.5,0.0142,0.0,0.5,0.0,0.0142
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed600_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9914,0.98,1.0,0.3333,0.5,0.0142,0.0,0.5,0.0,0.0142
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed600_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.7236,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed700_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9882,0.98,1.0,0.4286,0.6,0.0435,inf,0.6,0.0435,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed700_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9882,0.98,1.0,0.4286,0.6,0.0435,inf,0.6,0.0435,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed700_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.6601,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed800_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9987,0.985,0.5714,1.0,0.7273,0.0048,0.8698,1.0,0.0317,0.0365
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed800_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9987,0.985,0.5714,1.0,0.7273,0.0048,0.8698,1.0,0.0317,0.0365
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed800_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.704,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed900_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,1000,0.9924,0.985,0.0,0.0,0.0,0.0196,inf,0.0,0.0196,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed900_BIASED_FAIRNESS.csv,PolicyDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.9924,0.985,0.0,0.0,0.0,0.0196,inf,0.0,0.0196,0.0
FairPFN,HR_N1000_PolicyDom_Thresh1.0_Seed900_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,1000,0.7531,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1000_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9749,0.995,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1000_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9749,0.995,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1000_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.734,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed100_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.89,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.89,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed100_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.6406,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1100_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9662,0.995,1.0,0.6667,0.8,0.0092,2.2787,0.5,0.0164,0.0072
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9662,0.995,1.0,0.6667,0.8,0.0092,2.2787,0.5,0.0164,0.0072
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1100_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.711,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1200_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.963,0.975,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0074
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.963,0.975,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0074
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1200_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.6499,0.88,0.88,1.0,0.9362,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1300_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9983,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9983,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1300_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.5975,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1400_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9077,0.975,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9077,0.975,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1400_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.5725,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1500_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.8081,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8081,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1500_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7039,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1600_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9697,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9697,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1600_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.6618,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1700_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9924,0.99,0.5,0.5,0.5,0.0102,2.4483,0.5,0.0172,0.007
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9924,0.99,0.5,0.5,0.5,0.0102,2.4483,0.5,0.0172,0.007
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1700_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7161,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1800_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.8914,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8914,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1800_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7539,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1900_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9306,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9306,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed1900_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.696,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed2000_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9983,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9983,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed2000_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7167,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed200_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9268,0.995,1.0,0.5,0.6667,0.0154,inf,0.5,0.0154,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9268,0.995,1.0,0.5,0.6667,0.0154,inf,0.5,0.0154,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed200_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7103,0.895,0.895,1.0,0.9446,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed300_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9848,0.98,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.015
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9848,0.98,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.015
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed300_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.681,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed400_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9882,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9882,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed400_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.5972,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed500_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9729,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9729,0.985,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed500_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.8226,0.875,0.875,1.0,0.9333,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed600_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9668,0.98,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9668,0.98,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed600_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7208,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed700_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9056,0.98,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed700_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9056,0.98,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed700_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.6806,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed800_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,0.9848,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9848,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed800_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.6016,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed900_BIASED_ALL.csv,PolicyDom,2.5,BIASED_ALL,2,6,4,1000,1.0,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,PolicyDom,2.5,BIASED_FAIRNESS,1,6,0,1000,1.0,0.99,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
FairPFN,HR_N1000_PolicyDom_Thresh2.5_Seed900_FAIR_ALL.csv,PolicyDom,2.5,FAIR_ALL,2,6,4,1000,0.7017,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1000_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8595,0.83,0.8333,0.974,0.8982,0.1091,1.1252,0.037,0.9808,0.8716
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8595,0.83,0.8333,0.974,0.8982,0.1091,1.1252,0.037,0.9808,0.8716
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1000_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7788,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed100_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8047,0.81,0.8509,0.9073,0.8782,0.0036,1.0045,0.0241,0.8077,0.8041
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed100_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8047,0.81,0.8509,0.9073,0.8782,0.0036,1.0045,0.0241,0.8077,0.8041
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed100_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.689,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1100_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7593,0.76,0.7766,0.9605,0.8588,0.0577,1.0624,0.0236,0.9818,0.9241
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1100_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7593,0.76,0.7766,0.9605,0.8588,0.0577,1.0624,0.0236,0.9818,0.9241
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1100_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.725,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1200_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7711,0.79,0.8032,0.9679,0.8779,0.0909,1.1,0.0495,1.0,0.9091
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1200_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7711,0.79,0.8032,0.9679,0.8779,0.0909,1.1,0.0495,1.0,0.9091
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1200_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7171,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1300_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8509,0.81,0.8177,0.9812,0.892,0.0383,1.0405,0.0043,0.9853,0.947
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1300_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8509,0.81,0.8177,0.9812,0.892,0.0383,1.0405,0.0043,0.9853,0.947
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1300_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.81,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1400_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7634,0.78,0.8,0.9396,0.8642,0.0628,1.0736,0.0126,0.9155,0.8527
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1400_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7634,0.78,0.8,0.9396,0.8642,0.0628,1.0736,0.0126,0.9155,0.8527
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1400_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.6698,0.94,0.94,1.0,0.9691,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1500_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8173,0.79,0.7917,0.987,0.8786,0.0314,1.033,0.0185,0.9825,0.951
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1500_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8173,0.79,0.7917,0.987,0.8786,0.0314,1.033,0.0185,0.9825,0.951
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1500_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7952,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1600_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.7759,0.735,0.7527,0.9524,0.8408,0.0524,1.0573,0.0387,0.9667,0.9143
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1600_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.7759,0.735,0.7527,0.9524,0.8408,0.0524,1.0573,0.0387,0.9667,0.9143
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1600_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.765,0.925,0.925,1.0,0.961,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1700_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8171,0.795,0.8152,0.9554,0.8798,0.0241,1.0264,0.0388,0.9365,0.9124
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1700_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8171,0.795,0.8152,0.9554,0.8798,0.0241,1.0264,0.0388,0.9365,0.9124
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1700_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7888,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1800_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8184,0.785,0.785,1.0,0.8796,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1800_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8184,0.785,0.785,1.0,0.8796,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1800_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.788,0.93,0.93,1.0,0.9637,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1900_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8467,0.78,0.8022,0.9481,0.869,0.0098,0.9892,0.0177,0.9032,0.913
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1900_BIASED_FAIRNESS.csv,WealthDom,1.0,BIASED_FAIRNESS,1,6,0,1000,0.8467,0.78,0.8022,0.9481,0.869,0.0098,0.9892,0.0177,0.9032,0.913
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed1900_FAIR_ALL.csv,WealthDom,1.0,FAIR_ALL,2,6,4,1000,0.7388,0.935,0.935,1.0,0.9664,0.0,1.0,0.0,1.0,1.0
FairPFN,HR_N1000_WealthDom_Thresh1.0_Seed2000_BIASED_ALL.csv,WealthDom,1.0,BIASED_ALL,2,6,4,1000,0.8379,0.75,0.7622,0.9592,0.8494,0.0295,0.9684,0.0287,0.9048,0.9343
